employee_length,loan_amnt,term,int_rate,installment,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,default
37369,16000,36,16.32,565.02,-3,67000,0,0,10.39,2,2,11,0,12736,70.4,26,0
37370,2500,36,7.37,77.62,0,112995,0,-8,0.39,0,0,6,0,2498,10.6,26,0
37371,20000,36,13.47,678.46,-3,184000,-2,0,7.28,0,1,4,0,50381,68.5,34,1
37372,10000,36,13.79,340.76,0,50004,-2,-5,16.58,0,1,6,0,757,22.9,11,0
37373,8000,36,13.16,270.17,0,55000,-2,-5,20.07,0,0,7,0,34260,77.5,16,0
37374,18000,36,17.26,644.12,-2,101300,-2,-10,14.42,0,3,15,0,3781,16.3,60,0
37375,12000,36,12.53,401.6,0,39000,0,-2,13.75,0,1,6,0,8123,57.2,12,0
37376,4000,36,7.68,124.77,0,32000,0,-4,5.7,0,2,10,0,7549,14.2,33,0
37377,19000,36,12.84,638.75,0,65000,-1,0,16.25,0,0,8,0,15923,56.3,17,0
37378,20000,36,12.84,672.36,-3,70000,-2,-5,16.87,0,4,19,0,4304,4.1,23,0
37379,18000,36,14.42,618.89,-3,70000,0,-2,7.89,0,1,5,0,18505,95.9,10,0
37380,5000,36,13.16,168.86,-3,150000,0,-5,10.98,0,1,15,0,75454,72.4,24,0
37381,20000,36,14.74,690.74,-3,114000,-1,0,15.27,0,1,8,0,52285,93.4,16,0
37382,16000,36,14.42,550.13,0,70000,-2,0,20.54,0,1,10,0,16124,70.1,20,0
37383,20000,36,13.47,678.46,-3,160000,-2,-5,5.02,0,6,11,0,5253,5.9,19,0
37384,6500,36,8,203.69,-3,50000,0,-5,3.24,0,0,6,0,35624,2.5,19,0
37385,14000,36,9.63,449.32,-3,132000,0,-5,14.59,0,1,18,0,152,1,34,0
37386,10000,36,11.89,331.64,0,85000,-1,-4,11.86,0,0,10,0,35166,67.2,17,0
37387,8400,36,9.32,268.36,0,189996,0,-3,1.05,0,0,5,0,2009,9.1,13,0
37388,6000,36,12.84,201.71,0,42996,0,0,11.95,0,0,6,0,3517,40.4,9,0
37389,2200,36,9.32,70.29,0,17004,-1,0,24.63,0,1,19,0,5101,30.4,33,1
37390,7000,36,11.89,232.15,0,108000,-1,-10,7.04,0,5,4,0,2759,11,14,0
37391,18225,36,9.63,584.92,-4,35004,0,0,22.76,0,0,12,0,4407,9.2,16,0
37392,8800,36,14.42,302.57,0,46296,-1,0,5.94,0,0,5,0,8134,80.2,26,0
37393,4000,36,9.32,127.79,0,52800,0,-4,0.59,0,1,6,0,630,7.9,6,0
37394,2000,36,15.05,69.39,0,50000,0,-1,22.99,0,2,4,0,6712,64.5,8,0
37395,5250,36,9.63,168.5,-3,65004,-2,-7,20.16,0,1,9,0,25147,60.3,26,0
37396,1500,36,8,47.01,0,24840,0,-8,14.73,0,4,8,0,2130,12.3,17,1
37397,14000,36,13.16,472.79,0,93000,-1,-7,19.24,0,0,13,0,40761,65.6,32,0
37398,5000,36,14.74,172.69,0,50000,0,-5,6.79,0,1,4,0,6165,79,4,0
37399,6400,36,8,200.56,-3,50000,0,-8,11.4,0,0,6,0,339,1.1,16,0
37400,10000,36,13.47,339.23,0,54996,0,-3,5.59,2,1,6,0,2432,24.1,35,0
37401,6000,36,14.74,207.23,0,36000,0,-5,14,0,2,13,0,20616,94.1,27,1
37402,10000,36,14.42,343.83,0,60000,0,-5,11.26,0,2,5,1,4395,57.8,16,1
37403,9925,36,9.63,318.54,-3,48000,0,-5,24.52,0,1,7,0,39689,69.5,14,0
37404,2600,36,14.74,89.8,0,30996,-1,-13,5.3,0,1,21,0,4620,64.2,24,0
37405,5750,36,14.74,198.59,-4,16000,0,-7,12.6,0,1,8,0,5560,32.9,9,0
37406,7500,36,13.47,254.42,-3,64956,0,-6,6.76,0,1,8,0,9463,83.7,40,0
37407,8000,36,13.16,270.17,0,50000,0,0,19.51,0,0,4,0,7936,50.9,23,0
37408,12000,36,9.63,385.14,0,204000,-1,-7,9.14,0,0,20,0,25814,29.1,36,0
37409,10000,36,14.11,342.29,0,45000,0,0,7.95,0,0,7,0,11816,47.6,10,0
37410,3200,36,8,100.28,-3,75000,-1,0,5.79,0,0,9,1,4000,11,19,0
37411,7200,36,13.79,245.35,0,31944,0,0,22.13,0,0,10,0,7458,64.3,24,0
37412,7000,36,13.47,237.46,-3,92000,-2,-3,4.73,0,3,13,0,40479,8.4,28,0
37413,10500,36,16.32,370.8,0,46000,0,0,9.97,0,1,11,0,10039,53.7,13,0
37414,8000,36,12.21,266.52,0,20000,0,-7,0,0,0,3,0,7405,18.5,6,0
37415,8125,36,14.42,279.36,-2,12000,0,-8,0,1,0,4,0,0,0,18,0
37416,3400,36,13.16,114.82,-2,31776,0,-8,9.67,0,0,5,0,3967,48.9,7,0
37417,8000,36,13.16,270.17,-3,32000,-2,0,11.44,0,2,9,0,6389,58.1,12,0
37418,6000,36,13.16,202.63,0,36000,0,0,23.77,0,1,17,0,6581,39.6,22,1
37419,5000,36,13.79,170.38,0,50004,-2,-4,24.07,1,3,4,0,4305,56.6,16,1
37420,20000,36,12.84,672.36,-2,45000,0,0,19.12,0,5,18,0,14729,48.9,44,1
37421,12000,36,13.79,408.91,0,55008,-1,0,20.4,0,1,9,0,7085,41.7,45,0
37422,6000,36,9.32,191.69,-3,65000,-2,-8,9.73,0,1,9,0,717,2.7,29,0
37423,3000,36,12.84,100.86,-3,99996,-1,0,18.58,0,1,11,0,71161,60,28,0
37424,6000,36,14.42,206.3,-3,61200,0,-4,14.75,0,3,11,0,9184,58.5,21,0
37425,9325,36,12.53,312.08,-3,85000,0,-5,18.58,0,0,16,0,67614,49.2,41,1
37426,6700,36,13.47,227.29,0,72204,0,0,14.21,0,0,10,0,53683,74.4,25,0
37427,6000,36,9.32,191.69,0,48500,-1,-8,4.08,0,0,7,0,4014,25.9,20,0
37428,16000,36,12.53,535.46,-3,46500,0,0,21.7,0,2,19,0,15354,35.5,34,0
37429,5000,36,9.32,159.74,0,58979.28,0,-10,10.46,0,1,5,0,152,0.6,14,0
37430,3000,36,9.32,95.85,0,67500,0,0,6.9,0,0,6,0,20863,52.8,10,0
37431,15000,36,13.16,506.56,-2,40000,-1,0,13.14,0,1,8,0,2897,33.3,19,0
37432,5750,36,13.79,195.94,-3,52000,-2,0,18.58,0,0,8,0,6180,92.2,25,0
37433,12000,36,15.68,420.02,-3,80000,-2,0,14.21,0,1,8,0,8664,93.2,12,0
37434,12000,36,14.11,410.75,-3,90000,-1,0,13.73,0,3,11,0,9101,42.9,33,0
37435,1500,36,12.84,50.43,-2,61200,-1,-8,17.65,0,0,10,0,13140,55.9,16,0
37436,18000,36,16.63,638.46,0,49400,-2,-2,10.91,0,3,9,0,6241,21,10,1
37437,6500,36,9.63,208.62,-4,31992,-2,-13,3.75,0,1,5,0,883,13.8,12,0
37438,2250,36,7.37,69.86,-3,86399,-2,-8,6.83,0,1,14,0,103088,29.8,43,0
37439,5200,36,12.53,174.03,0,50500,-1,0,9.17,0,0,11,0,5229,15.2,21,0
37440,16000,36,12.21,533.04,0,84000,-1,-8,17.8,0,1,16,0,24177,20.2,28,0
37441,4000,36,12.84,134.48,0,18000,0,-8,9.73,0,1,6,0,13,1.3,8,0
37442,9000,36,12.84,302.57,0,77496,-2,-4,18.83,0,2,6,0,1575,23.2,16,0
37443,5000,36,13.47,169.62,0,54996,0,-8,8.66,0,0,4,0,5337,56.2,8,0
37444,3500,36,12.21,116.61,0,51996,-2,-8,15.07,0,2,8,0,12324,25.5,37,1
37445,8000,36,15.05,277.53,-4,27048,-2,0,6.26,1,0,6,0,7974,91.7,10,0
37446,8000,36,13.47,271.39,0,45000,-1,0,21.68,0,0,7,0,12000,82.2,11,0
37447,3000,36,11.89,99.5,0,30000,0,-5,18.28,0,0,9,0,14577,34.7,13,0
37448,15000,36,14.42,515.74,-3,72000,-2,0,12.25,0,2,8,0,35761,92.2,31,0
37449,9000,36,9.63,288.85,-3,65000,0,0,22.45,0,0,16,0,32820,73.4,54,0
37450,7000,36,12.53,234.27,0,52000,-2,0,19.45,0,0,14,0,18310,56.7,32,0
37451,3550,36,7.68,110.73,-2,20245,0,0,8.83,0,1,11,0,4120,5.7,18,0
37452,20000,36,14.74,690.74,0,72000,0,0,10.43,0,0,13,0,13693,68.8,22,0
37453,20000,36,15.05,693.83,-3,65400,-1,-6,9.76,0,1,10,0,0,0,28,0
37454,16000,36,11.89,530.63,0,75000,0,-1,3.06,0,0,20,0,4498,5.3,34,1
37455,5000,36,11.89,165.82,-3,55992,0,-6,2.23,0,4,4,0,3200,43.2,7,0
37456,3000,36,14.11,102.69,-3,75000,-1,-6,21.01,1,1,16,0,10025,57.8,48,0
37457,12000,36,13.16,405.25,-3,58000,-1,0,14.07,0,0,13,0,14057,37.8,22,0
37458,5000,36,9.32,159.74,0,45000,0,0,20.35,0,0,6,0,4717,51.3,18,0
37459,5000,36,12.84,168.09,0,60000,-1,-5,13,0,0,8,0,5878,52,37,1
37460,1000,36,9.32,31.95,-3,36000,0,-8,20.37,0,0,5,0,8990,58,29,1
37461,3000,36,9.63,96.29,0,83000,-2,-2,18.88,0,1,11,0,5033,17.1,25,0
37462,15000,36,16,527.36,-3,50000,-1,0,6.19,0,0,8,0,11819,75.8,9,0
37463,5000,36,14.42,171.92,0,24000,-1,-4,13.5,0,1,4,0,2109,42.2,10,0
37464,18000,36,16.63,638.46,-3,62200,-2,0,22.98,0,0,11,0,18182,72.7,21,0
37465,6950,36,9.32,222.03,-3,30000,0,-5,23.24,0,0,8,0,16775,47.4,14,0
37466,3000,36,13.16,101.32,0,42000,-2,-11,17.86,0,1,8,0,8817,60,22,0
37467,16000,36,12.84,537.89,-3,100000,-2,0,19.26,0,2,14,0,26711,41.7,48,0
37468,3650,36,9.63,117.15,0,110000,-2,-7,15.75,0,2,13,0,35544,67.6,30,0
37469,12000,36,9.63,385.14,0,60000,0,-1,4.32,0,0,8,0,3428,6.1,11,0
37470,1200,36,14.11,41.08,0,10000,0,0,8.28,1,1,4,0,802,6.3,10,1
37471,8725,36,9.32,278.74,-3,52000,-2,-5,16.59,0,0,13,0,43232,41.1,22,1
37472,5000,36,15.37,174.24,0,35000,-1,-4,11.67,0,1,5,0,8105,87.2,12,0
37473,12000,36,13.79,408.91,0,37008,-2,0,13.46,0,1,6,0,4800,94.1,24,1
37474,5400,36,7.68,168.43,-3,34515.87,-1,-6,10.53,0,0,11,0,5133,7.3,22,0
37475,7000,36,8,219.36,0,68508,-2,-7,8.22,0,0,8,0,2932,17.2,22,0
37476,12000,36,12.21,399.78,-3,47000,-2,-5,19.38,1,1,11,0,9554,34.2,31,0
37477,4000,36,16.32,141.26,0,39000,-1,0,9.72,0,1,5,0,10490,96.2,8,0
37478,15000,36,14.42,515.74,-3,45996,-1,0,11.48,0,2,3,0,16727,53.1,11,0
37479,12000,36,12.21,399.78,0,61000,-2,0,17.7,0,3,10,0,12416,21.9,19,0
37480,14000,36,12.21,466.41,-3,140000,-2,0,0.32,0,0,7,0,3926,11.5,14,0
37481,3000,36,13.79,102.23,-3,90000,-2,-6,17.63,0,0,11,1,6345,90.6,18,0
37482,10000,36,13.79,340.76,0,70872,-2,0,24.91,1,0,13,0,6344,32.4,56,0
37483,6000,36,12.53,200.8,0,33996,0,0,24.71,0,1,8,0,8375,58.2,19,0
37484,7200,36,18.53,262.21,-3,83000,-2,-6,4.41,0,0,3,0,12513,99.3,28,0
37485,8000,36,12.84,268.95,0,81600,-2,-5,4.97,0,3,4,0,11,1,26,0
37486,12000,36,12.53,401.6,0,53000,-2,0,20.15,0,0,7,0,18154,54.4,29,0
37487,14000,36,14.42,481.36,0,69996,0,0,21.21,0,1,10,0,40125,92,58,0
37488,1800,36,7.37,55.89,-2,29280,0,-3,7.25,0,1,7,0,6469,14.9,16,0
37489,8000,36,18.21,290.07,0,38376,-2,0,10.76,0,0,4,0,9961,99.6,4,0
37490,20000,36,15.05,693.83,0,82042,-2,0,16.54,0,0,10,0,12147,91.3,20,1
37491,1000,36,7.68,31.2,-4,85000,0,-7,2.82,0,0,8,0,7603,20.7,19,0
37492,12000,36,16.95,427.53,-3,90000,-2,0,16.53,0,3,7,0,15534,87.3,10,0
37493,12000,36,13.16,405.25,-3,78996,0,-8,17.96,2,1,11,0,754,9.5,25,0
37494,4000,36,14.42,137.54,0,17000,-2,-12,8.26,0,0,5,0,3090,55.2,5,0
37495,6000,36,12.21,199.89,0,40000,-2,0,20.43,0,3,15,0,12694,63.8,23,0
37496,11000,36,14.74,379.91,0,51996,-2,0,10.87,1,1,10,0,11419,84.6,12,0
37497,20000,36,12.53,669.33,-3,53500,-2,-8,10.56,0,1,6,0,25121,88.4,12,0
37498,3000,36,12.53,100.4,0,30000,0,-8,17.8,0,1,6,0,1568,44.8,17,0
37499,3200,36,12.21,106.61,-2,20000,-2,0,5.04,0,1,7,1,3246,22.2,19,0
37500,12300,36,13.47,417.25,0,32004,-1,0,22.08,0,0,15,0,10543,29.1,22,0
37501,2525,36,12.21,84.12,0,27000,0,0,10,0,1,5,0,5630,23,8,0
37502,10775,36,15.37,375.47,0,20796,-1,-4,5.02,0,2,5,0,1889,43.9,6,0
37503,16000,36,13.79,545.21,0,80000,-2,-7,10.95,0,0,14,0,13742,64.5,21,1
37504,7000,36,13.16,236.4,0,90000,-2,0,5.83,0,0,6,0,8091,36.4,18,0
37505,2000,36,7.68,62.39,0,48000,0,-8,13.6,0,3,11,0,6316,11.5,21,0
37506,1800,36,14.11,61.62,0,45000,0,-5,15.68,0,2,12,0,17826,92.8,62,0
37507,5000,36,12.53,167.34,-2,66252,0,-7,16.55,0,0,5,0,24345,93.6,11,0
37508,20000,36,13.16,675.41,0,76000,-2,-2,16.56,0,0,11,0,21118,65.2,28,1
37509,6950,36,14.42,238.96,0,25000,-1,-7,18,0,3,12,0,9394,44.6,12,1
37510,8000,36,15.68,280.02,-3,55074,0,0,22.18,0,1,12,0,43110,93.3,23,0
37511,6000,36,12.21,199.89,-4,21000,0,-7,11.77,0,0,10,1,8680,24.6,17,0
37512,5000,36,16.32,176.57,0,144000,0,-3,4.35,1,1,3,1,157,52.3,15,0
37513,14400,36,9.63,462.16,-3,63996,-1,0,16.78,0,1,18,0,11160,14.9,31,0
37514,2475,36,15.05,85.87,0,72000,0,0,19.87,0,2,14,0,5517,34.1,31,1
37515,17000,36,12.21,566.36,-3,80000,-1,-8,7.93,0,1,12,0,15146,27.2,22,0
37516,5000,36,9.32,159.74,0,32000,0,-10,1.13,0,2,5,0,833,8.2,6,0
37517,8000,36,9.63,256.76,-3,125000,-2,-4,10.53,0,2,9,0,9348,49.5,27,0
37518,7675,36,16,269.84,0,36000,-1,-7,16.37,0,0,7,0,16083,71.8,10,0
37519,13475,36,15.68,471.65,0,39481,-1,-7,18.08,0,1,4,1,18688,92.1,6,0
37520,12000,36,9.63,385.14,0,43000,-2,-7,22.02,0,0,8,0,22486,26.6,26,1
37521,7000,36,9.32,223.63,-3,150000,-1,-6,7.5,0,0,10,0,79333,4.5,12,0
37522,7200,36,13.79,245.35,-3,39480,-1,0,18.57,0,2,10,0,9625,56,15,0
37523,6000,36,9.63,192.57,0,78000,-1,-7,7.29,0,3,9,0,11646,33.8,15,0
37524,20000,36,14.11,684.58,0,60000,-2,-8,22.24,0,0,17,0,9520,76.2,26,0
37525,7200,36,15.05,249.78,-4,75000,-1,0,8,1,0,4,0,17321,87.6,11,0
37526,5300,36,14.42,182.23,0,50004,-1,-13,15.24,0,0,6,0,2401,57.2,10,0
37527,4000,36,13.79,136.31,0,40000,-2,0,13.68,1,2,5,0,4764,79.4,11,0
37528,10000,36,12.84,336.18,0,40000,-2,0,19.44,0,0,12,0,17944,57.5,23,0
37529,15000,36,16.63,532.05,-3,77544,-2,0,20.15,0,3,6,0,36123,98.4,9,0
37530,16800,36,13.47,569.9,-3,75000,-2,-7,13.63,1,1,10,0,15646,81.9,33,0
37531,15000,36,13.47,308.7,-3,62004,-1,-6,7.61,0,1,18,0,22493,30.9,54,0
37532,7700,36,9.63,247.13,-3,80000,-1,-7,24.5,0,1,9,0,13734,75.5,27,0
37533,20000,36,13.16,675.41,-3,115000,-2,0,9.52,0,0,13,0,22424,34.4,24,0
37534,7000,36,11.89,232.15,-3,54072,-1,-8,17.95,0,1,12,0,14968,28.1,21,0
37535,5000,36,13.47,169.62,-3,65004,0,-2,18.92,3,1,7,0,0,0,24,0
37536,5000,36,13.47,169.62,-3,82000,-2,-7,15.2,1,0,12,0,28637,63.3,19,0
37537,8500,36,12.53,284.47,0,40000,-1,-7,4.47,0,3,5,1,7174,56.6,15,0
37538,2400,36,12.53,80.32,0,21996,0,-8,23.73,0,3,9,0,3228,38.4,14,0
37539,5500,36,13.47,186.58,0,33996,-2,-13,15.64,0,1,12,0,13403,83.8,13,0
37540,1500,36,12.84,50.43,-3,90000,-2,-13,17.32,0,1,13,0,27248,79.4,40,0
37541,9000,36,8,282.03,0,51840,0,-4,8.4,0,1,8,0,2475,12.3,18,0
37542,1950,36,7.37,60.54,-3,38000,0,-8,14.49,0,0,10,0,1595,5.1,22,0
37543,7500,36,12.84,252.14,0,55000,-1,-5,8.92,0,1,10,0,4590,17.7,18,0
37544,5000,36,13.79,170.38,-2,85000,-1,-13,0.42,0,1,4,0,890,6.4,6,0
37545,5000,36,7.68,155.96,-3,113000,-2,-7,1.07,0,0,8,0,4333,17.1,13,0
37546,9500,36,9.32,303.5,-3,105000,0,-6,13.93,0,2,14,0,10828,14,36,0
37547,6000,36,9.32,191.69,-3,58000,-1,-7,3.41,0,3,7,0,7711,58.4,15,0
37548,8000,36,14.42,275.07,0,35570,-1,0,24.63,0,2,9,0,8928,62.2,25,0
37549,12000,36,12.21,399.78,-2,45000,0,-8,14.27,0,0,4,0,7224,73.7,10,0
37550,5000,36,12.53,167.34,0,76500,-2,0,23.29,0,0,8,0,40752,89.5,27,0
37551,6000,36,9.63,192.57,-3,56700,-2,-10,16.78,0,1,12,0,13066,24.9,19,0
37552,15000,36,15.37,522.7,-3,120000,-1,0,12.72,1,1,24,0,23997,36.9,40,0
37553,10000,36,13.79,340.76,0,32000,-2,0,20.29,0,0,7,0,16354,63.6,7,0
37554,6150,36,12.21,204.89,0,29400,0,-7,22.2,0,1,11,0,15509,53.5,24,0
37555,4700,36,9.63,150.85,0,86000,-2,0,18.54,0,1,8,0,23096,55.3,17,0
37556,5500,36,14.74,189.96,0,30000,0,0,16.04,0,0,6,0,2640,80,9,0
37557,11500,36,12.21,383.13,0,73000,-1,-8,1.05,1,0,8,0,19,0.2,11,0
37558,16000,36,16.32,565.02,-4,60000,-2,-7,21.46,1,2,16,0,20702,82.5,24,1
37559,7200,36,9.63,231.08,0,76668,-2,-7,11.14,1,1,10,0,9222,48,19,0
37560,15000,36,12.84,504.27,0,45000,-1,0,6.59,0,3,10,0,12644,30.8,13,0
37561,5000,36,14.42,171.92,0,30000,-1,0,11.16,0,1,8,0,9493,56.8,11,0
37562,10000,36,14.11,342.29,0,60000,0,0,18.92,0,1,7,0,16843,90.1,13,0
37563,12000,36,17.58,431.31,0,65000,-1,0,8.62,0,3,12,0,21233,57.1,16,0
37564,3500,36,9.32,111.82,0,53000,-2,-8,15.42,0,0,11,0,2880,27.4,20,0
37565,20000,36,16.95,712.54,-3,115000,-2,0,15.74,1,0,11,0,13273,89.7,40,0
37566,15000,36,9.63,481.42,0,117000,-2,-1,4.24,0,0,8,0,5491,10.6,30,0
37567,6400,36,16,225.01,0,30000,-1,-13,5.76,1,2,10,0,395,1.7,10,0
37568,17500,36,12.84,588.32,0,50000,-1,0,14.21,0,0,10,0,19621,80.7,19,0
37569,6000,36,7.68,187.15,-3,109000,-2,-6,14.12,0,2,8,0,13430,30.9,33,0
37570,6000,36,7.68,187.15,-3,60500,0,-6,11.58,0,0,8,0,1157,5.2,23,0
37571,2200,36,9.63,70.61,0,9732,0,0,18.62,0,0,6,1,5209,46.9,9,0
37572,5275,36,12.53,176.54,0,50000,-1,-7,18.62,0,2,9,1,8063,64.2,14,0
37573,1000,36,9.32,31.95,-3,66996,-2,0,21.19,0,2,9,0,22930,51.2,23,0
37574,14000,36,14.42,481.36,0,53400,-2,-7,17,0,0,6,0,6309,70.1,6,1
37575,12000,36,12.21,399.78,-3,61776,-2,0,20.59,0,1,9,0,2941,56.6,21,0
37576,5500,36,8,172.35,0,30000,0,-3,0.8,0,0,10,0,527,1,21,0
37577,9000,36,15.05,312.23,0,54000,0,-7,23.8,0,0,8,0,35379,89.4,10,1
37578,8500,36,15.05,294.88,0,20000,0,0,12,0,1,6,0,6574,79.2,9,0
37579,20000,36,12.21,666.3,-3,70834,-2,-1,15.69,0,0,10,0,114,0.3,29,0
37580,2000,36,13.16,67.55,0,26500,-1,-8,14.54,0,2,3,0,0,0,6,0
37581,10000,36,13.47,339.23,0,65000,0,-7,8.51,0,1,7,0,15351,77.9,18,0
37582,7500,36,12.21,249.87,0,57996,-2,-5,1.41,0,3,3,0,3444,23.8,14,0
37583,5000,36,16,175.79,0,47998,-2,-3,3.73,0,3,4,0,3218,42.9,5,0
37584,8500,36,15.05,294.88,0,36000,0,0,18.57,0,0,12,0,8297,72.1,18,1
37585,7800,36,11.89,258.68,-4,48000,0,-7,9.63,0,1,5,0,3501,23.5,24,1
37586,4000,36,15.05,138.77,-3,24396,0,-1,22.48,1,0,6,0,4624,67,14,0
37587,7200,36,9.63,231.08,0,40000,0,-7,20.07,0,0,5,0,12776,68.3,13,0
37588,10000,36,8,313.37,-3,55000,0,-8,9.6,0,0,12,0,2893,5.3,27,1
37589,3000,36,11.89,99.5,0,24996,0,0,19.06,0,0,10,0,1952,26,11,1
37590,7500,36,15.05,260.19,0,34404,-2,0,17.51,0,2,7,0,15708,95.8,10,0
37591,9000,36,8,282.03,-3,130000,-2,-7,17.15,0,0,20,0,7181,30.3,49,0
37592,15000,36,9.63,481.42,-3,57552,-2,-8,16.97,0,0,8,0,3658,5.4,18,0
37593,7200,36,14.11,246.45,0,35004,0,0,6.99,0,0,7,0,10606,62,12,0
37594,13000,36,13.47,441,0,51996,-2,0,12.44,0,0,7,0,8898,75.4,8,1
37595,6500,36,11.89,215.57,0,40000,-1,0,23.88,0,1,17,0,6901,21.2,21,0
37596,15000,36,14.42,515.74,0,57500,-2,-2,21.54,0,0,12,0,4649,43.4,21,0
37597,7200,36,9.63,231.08,0,45000,-1,0,6.8,0,1,9,0,9500,31.1,13,0
37598,6400,36,13.47,217.11,0,48000,-1,0,20.32,1,1,14,0,9216,38.9,24,0
37599,8000,36,12.84,268.95,-3,155867,-2,-4,8.21,0,3,10,0,23021,78.3,41,0
37600,11200,36,13.79,381.65,-3,72800,-1,0,18.82,1,1,9,0,18384,43.5,13,0
37601,15000,36,12.53,502,-3,141000,-2,-6,3.03,1,0,9,0,2732,4.9,29,0
37602,15000,36,15.05,520.37,-3,81800,-2,0,11.71,0,0,12,0,18126,96.9,24,0
37603,10000,36,14.74,345.37,-3,73524,-2,0,7.59,0,2,4,0,4073,81.5,9,0
37604,8000,36,12.53,267.73,0,47004,-1,-7,9.32,0,1,7,0,3489,42.5,20,0
37605,12000,36,13.79,408.91,0,63996,-1,0,24.7,0,0,13,0,11972,72.1,19,0
37606,13000,36,16.32,459.08,0,50500,-1,0,17.23,0,1,12,0,6570,39.3,20,0
37607,10000,36,11.89,331.64,0,68496,-1,-6,18.83,0,2,10,0,24185,44.9,27,1
37608,11050,36,14.74,381.64,0,63000,0,0,15.47,0,1,12,0,27780,74.7,25,0
37609,5000,36,16.95,178.14,-3,110000,-2,-8,14.95,4,0,5,0,49238,0,22,0
37610,3500,36,13.16,118.2,0,48000,-2,-8,19.6,0,1,9,0,13632,50.7,15,0
37611,5000,36,11.89,165.82,0,39996,-2,-8,7.14,1,0,4,0,8773,57.2,20,0
37612,12000,36,9.63,385.14,0,85000,-2,-5,22.11,0,0,14,0,13073,16.5,33,0
37613,4500,36,13.16,151.97,-2,12000,-2,-6,11.5,0,5,3,0,3954,24,11,0
37614,6000,36,8,188.02,0,25000,-2,-5,12.62,0,3,10,0,8440,17.1,24,0
37615,15000,36,16.63,532.05,-3,59950,-2,0,11.15,0,1,13,0,13672,93.8,27,1
37616,15000,36,13.47,508.84,-3,139008,-1,-2,6.76,1,3,14,0,0,0,26,0
37617,11650,36,13.47,395.2,0,57996,0,0,13.28,0,1,20,0,22195,45.7,40,0
37618,15000,36,13.47,508.84,-2,96000,-2,-8,13.44,0,3,10,0,8272,33.2,17,0
37619,3000,36,17.9,108.3,-3,145000,-2,-13,19.97,1,0,30,0,29748,51.3,54,0
37620,12000,36,11.89,397.97,0,40000,0,-1,21.36,0,1,11,0,22026,65.9,19,0
37621,3350,36,9.63,107.52,0,77300,0,-13,7.3,0,0,13,0,14578,56.1,24,0
37622,10000,36,14.11,342.29,-4,54996,-1,0,16.52,0,1,16,0,18707,73.4,25,0
37623,3000,36,12.21,99.95,0,25596,0,-8,8.25,0,1,3,0,72,2.8,5,0
37624,15000,36,14.42,515.74,0,93000,-2,0,15.81,0,1,12,1,25892,89,30,0
37625,10000,36,9.63,320.95,0,70000,-1,-4,4.08,0,0,5,0,110,11,20,0
37626,4800,36,16.95,171.01,0,15000,0,-13,9.36,0,1,4,0,2368,84.6,4,1
37627,6200,36,14.11,212.22,0,26000,-2,0,12.97,1,1,9,0,1365,40.1,24,0
37628,15000,36,14.74,518.06,-3,87000,-2,0,23.49,0,1,15,0,28766,0.1,25,0
37629,5500,36,11.89,182.41,0,40000,-2,-1,19.54,0,0,6,0,919,6.1,14,0
37630,14000,36,14.42,481.36,-3,125000,-1,0,13.27,1,2,12,0,30160,33.1,34,0
37631,5500,36,13.16,185.74,-3,24900,-1,-6,23.52,0,2,7,0,22479,86.8,28,1
37632,14400,36,15.05,499.56,0,42500,-2,-7,7,0,0,7,0,7854,81,14,0
37633,15000,36,11.89,497.46,-3,156000,-2,-7,5.2,0,1,14,0,6077,7.8,33,0
37634,2500,36,11.89,82.91,0,21996,0,-7,17.13,1,1,12,0,9847,44.4,45,0
37635,4000,36,11.89,132.66,0,29536,0,0,5.81,0,0,4,0,65,0.9,8,0
37636,6000,36,7.68,187.15,-3,91200,0,-8,1.29,0,0,7,0,5921,10.5,26,0
37637,10000,36,9.32,319.47,-3,48000,-1,-7,20.07,0,0,6,0,8903,77.4,18,0
37638,6500,36,11.89,215.57,0,21000,-2,0,8.57,0,1,8,0,9317,53.6,10,1
37639,6000,36,8,188.02,0,44000,-2,-7,16.96,0,0,8,0,3628,9.3,17,0
37640,4500,36,12.84,151.29,0,40000,-1,-4,1.95,0,2,4,0,337,3,6,0
37641,10000,36,12.84,336.18,-3,50000,-2,0,17.26,1,3,11,0,12013,42.5,51,0
37642,5375,36,13.47,182.34,0,26000,-1,-7,23.68,0,0,7,0,16757,85.1,11,0
37643,7500,36,13.47,251.88,0,26300,0,-5,12.68,0,0,5,0,16280,74.7,19,1
37644,15000,36,12.84,504.27,-3,70400,0,-13,11.42,0,1,17,0,27576,73.7,38,0
37645,2200,36,9.63,70.61,0,42000,-1,-8,21.77,0,0,14,0,14544,38,20,0
37646,15000,36,9.63,481.42,-3,110000,-2,-5,5.65,0,1,15,0,25476,16.5,39,0
37647,14400,36,16,506.27,-2,34000,-2,0,14.86,0,0,9,0,8969,53.7,12,0
37648,8000,36,16.95,285.02,-3,249000,-2,-8,8.46,0,3,12,0,47014,96.5,33,0
37649,6000,36,14.42,206.3,0,21600,-1,0,18.39,0,1,6,0,11297,85.6,8,0
37650,6000,36,14.11,205.38,0,35004,-1,0,16.76,1,0,8,0,1243,22.6,23,0
